label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161
d,0.56966632604599,0.47896909713745117,-0.05465278774499893,0.4352846145629883,0.46220144629478455,-0.33806443214416504,0.5781585574150085,0.7498043775558472,0.12735378742218018,0.4099075198173523,0.7588320970535278,-0.6707653999328613,0.5929542779922485,0.9523932337760925,0.10991321504116058,0.44570502638816833,0.5245249271392822,-1.0867012739181519,0.5901035070419312,1.0009407997131348,0.11115489900112152,0.46326884627342224,0.45778465270996094,-1.2028142213821411,0.5951497554779053,1.0094258785247803,0.04990445822477341,0.46208786964416504,0.4276405870914459,-1.179234266281128,0.5929383635520935,0.9863309860229492,0.08688368648290634,0.45974627137184143,0.44382596015930176,-1.0902713537216187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448532372713089,0.508467435836792,7.519280131873529e-08,0.47067809104919434,0.47910743951797485,0.004498837050050497,0.48371514678001404,0.4522150158882141,0.0014987593749538064,0.4946293830871582,0.4371659755706787,-0.0045859431847929955,0.501866340637207,0.42477017641067505,-0.01094839908182621,0.45796629786491394,0.4054628610610962,-0.001278902287594974,0.46157172322273254,0.3652961254119873,-0.007998079061508179,0.4658629894256592,0.3382513225078583,-0.013503736816346645,0.4687643051147461,0.316924124956131,-0.01771526411175728,0.45313796401023865,0.4110383689403534,-0.009874851442873478,0.4792114794254303,0.38111621141433716,-0.02159397304058075,0.4966468811035156,0.39564451575279236,-0.027887078002095222,0.5035044550895691,0.41496729850769043,-0.02992207556962967,0.45376965403556824,0.42321377992630005,-0.01789768785238266,0.47588029503822327,0.3923923373222351,-0.027137277647852898,0.4938502609729767,0.40569519996643066,-0.028268937021493912,0.5022132396697998,0.42320936918258667,-0.026962168514728546,0.45864349603652954,0.4393346905708313,-0.025605488568544388,0.47524791955947876,0.4131689965724945,-0.03006644919514656,0.48878130316734314,0.4164200723171234,-0.028354309499263763,0.49707770347595215,0.42593613266944885,-0.026051335036754608
d,0.56966632604599,0.47896909713745117,-0.05465278774499893,0.4352846145629883,0.46220144629478455,-0.33806443214416504,0.5781585574150085,0.7498043775558472,0.12735378742218018,0.4099075198173523,0.7588320970535278,-0.6707653999328613,0.5929542779922485,0.9523932337760925,0.10991321504116058,0.44570502638816833,0.5245249271392822,-1.0867012739181519,0.5901035070419312,1.0009407997131348,0.11115489900112152,0.46326884627342224,0.45778465270996094,-1.2028142213821411,0.5951497554779053,1.0094258785247803,0.04990445822477341,0.46208786964416504,0.4276405870914459,-1.179234266281128,0.5929383635520935,0.9863309860229492,0.08688368648290634,0.45974627137184143,0.44382596015930176,-1.0902713537216187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44909408688545227,0.5081943869590759,7.683731695351526e-08,0.4711933434009552,0.4793000817298889,0.0036078523844480515,0.48455825448036194,0.4524439573287964,0.00023771647829562426,0.49596258997917175,0.43656277656555176,-0.00595433684065938,0.5026845335960388,0.4229143559932709,-0.012129179202020168,0.457835853099823,0.4052875339984894,-0.0013621518155559897,0.4617062509059906,0.36603063344955444,-0.007694953121244907,0.4660182595252991,0.33896318078041077,-0.012594364583492279,0.4688529074192047,0.3184189200401306,-0.01641184277832508,0.45327073335647583,0.41060155630111694,-0.009377769194543362,0.4790077209472656,0.38249507546424866,-0.020231693983078003,0.4954541325569153,0.39793670177459717,-0.025171903893351555,0.5015966892242432,0.4157949686050415,-0.026563769206404686,0.4541861116886139,0.4221280813217163,-0.017004603520035744,0.4764913022518158,0.39352089166641235,-0.025682911276817322,0.49298644065856934,0.4073392450809479,-0.0254251416772604,0.5000524520874023,0.4241821765899658,-0.023406298831105232,0.459401935338974,0.4372672438621521,-0.0245174802839756,0.4762667119503021,0.4138055443763733,-0.02884097583591938,0.48908892273902893,0.41649487614631653,-0.026875711977481842,0.49656111001968384,0.42442643642425537,-0.02446145750582218
d,0.6076164245605469,0.49265292286872864,-0.05670621246099472,0.4304749369621277,0.4794263541698456,-0.13934890925884247,0.607527494430542,0.771748960018158,0.1073685884475708,0.38216477632522583,0.7460584044456482,-0.4451749920845032,0.60927414894104,0.9808273315429688,0.11666364967823029,0.38107413053512573,0.4998060464859009,-0.9121410250663757,0.613551676273346,1.0355855226516724,0.10705147683620453,0.3885204792022705,0.4350813627243042,-1.0262728929519653,0.6049860715866089,1.0419812202453613,0.05568011477589607,0.3923095464706421,0.41149240732192993,-1.0084627866744995,0.5976572036743164,1.0154030323028564,0.09894568473100662,0.3954145312309265,0.4314959943294525,-0.920129656791687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806050717830658,0.501953661441803,5.078027243143879e-08,0.3978411853313446,0.4775847792625427,-0.0011447290889918804,0.4100443124771118,0.4533555209636688,-0.004392435308545828,0.41886046528816223,0.4363422691822052,-0.009567702189087868,0.41904935240745544,0.4179345965385437,-0.014940223656594753,0.3932226598262787,0.4079282283782959,-0.0022877762094140053,0.3911038637161255,0.36543023586273193,-0.008346143178641796,0.3920629322528839,0.3415573835372925,-0.013078177347779274,0.39172467589378357,0.32026731967926025,-0.01683969609439373,0.3863746225833893,0.41274333000183105,-0.007221366744488478,0.39232945442199707,0.37833935022354126,-0.017941219732165337,0.4066380262374878,0.39128217101097107,-0.024314841255545616,0.4134792983531952,0.40661847591400146,-0.02709677815437317,0.3808038830757141,0.4220251142978668,-0.012380657717585564,0.3865252137184143,0.3901684880256653,-0.02220456674695015,0.4018978178501129,0.40296655893325806,-0.02500300295650959,0.4099756181240082,0.41977953910827637,-0.024961713701486588,0.3766072392463684,0.4352523982524872,-0.017685767263174057,0.3835834860801697,0.4090699553489685,-0.02446960285305977,0.39596056938171387,0.4128686189651489,-0.02597716636955738,0.4039044678211212,0.4229494333267212,-0.025986313819885254
d,0.6076164245605469,0.49265292286872864,-0.05670621246099472,0.4304749369621277,0.4794263541698456,-0.13934890925884247,0.607527494430542,0.771748960018158,0.1073685884475708,0.38216477632522583,0.7460584044456482,-0.4451749920845032,0.60927414894104,0.9808273315429688,0.11666364967823029,0.38107413053512573,0.4998060464859009,-0.9121410250663757,0.613551676273346,1.0355855226516724,0.10705147683620453,0.3885204792022705,0.4350813627243042,-1.0262728929519653,0.6049860715866089,1.0419812202453613,0.05568011477589607,0.3923095464706421,0.41149240732192993,-1.0084627866744995,0.5976572036743164,1.0154030323028564,0.09894568473100662,0.3954145312309265,0.4314959943294525,-0.920129656791687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3813086748123169,0.5001633763313293,5.7471321923685537e-08,0.398147851228714,0.47665029764175415,-0.000746738922316581,0.40971919894218445,0.4528595209121704,-0.0040617152117192745,0.41853123903274536,0.4359419345855713,-0.009374771267175674,0.4175654947757721,0.41907039284706116,-0.014976637437939644,0.3917933702468872,0.4085671007633209,-0.0023468423169106245,0.38995760679244995,0.36602893471717834,-0.008592312224209309,0.3915162980556488,0.3425697982311249,-0.01332649402320385,0.3916345238685608,0.3214617073535919,-0.01704024150967598,0.38544031977653503,0.41327568888664246,-0.007626345381140709,0.39149731397628784,0.3767911195755005,-0.01880469173192978,0.4064941108226776,0.3904249668121338,-0.02502988465130329,0.4136768877506256,0.4070545434951782,-0.0274072103202343,0.38013583421707153,0.42208197712898254,-0.013084578327834606,0.3865334987640381,0.3893585205078125,-0.023243386298418045,0.4017876982688904,0.4028625786304474,-0.025661906227469444,0.4093749523162842,0.42015185952186584,-0.025135355070233345,0.37595757842063904,0.43469491600990295,-0.018653541803359985,0.38346388936042786,0.4093675911426544,-0.025887733325362206,0.3957881033420563,0.41346144676208496,-0.027320463210344315,0.40318357944488525,0.4235159754753113,-0.02711605094373226
d,0.5605520009994507,0.47821205854415894,-0.022178227081894875,0.4389561116695404,0.4530329704284668,-0.3701273500919342,0.5716813802719116,0.7412089705467224,0.13383638858795166,0.42171555757522583,0.7565732598304749,-0.7028641104698181,0.5963441133499146,0.940169095993042,0.05948544666171074,0.47037214040756226,0.5193362236022949,-1.0925624370574951,0.5954477787017822,0.9885095953941345,0.05224794149398804,0.492733895778656,0.4588364362716675,-1.2117727994918823,0.6011765003204346,0.9977518916130066,-0.010424206033349037,0.48877137899398804,0.42391809821128845,-1.1850966215133667,0.5979518294334412,0.9764969944953918,0.03394271060824394,0.485175222158432,0.4410612881183624,-1.0942200422286987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4725901782512665,0.505520761013031,7.726419681830521e-08,0.4944663345813751,0.47700658440589905,0.007381727918982506,0.5080419182777405,0.4481961727142334,0.006972501520067453,0.5207899212837219,0.4313252568244934,0.0032685042824596167,0.5279768705368042,0.42118844389915466,-0.0002710793924052268,0.4833242893218994,0.40180084109306335,0.004622903652489185,0.48956114053726196,0.36019042134284973,-0.0004291284130886197,0.49508529901504517,0.33364051580429077,-0.00469050882384181,0.5006924271583557,0.31380295753479004,-0.007973314262926579,0.48162296414375305,0.4046122431755066,-0.004043225664645433,0.5104207396507263,0.3738669157028198,-0.014507980085909367,0.5246155858039856,0.3889058828353882,-0.0201789028942585,0.5307797193527222,0.41025882959365845,-0.02125025913119316,0.4838081896305084,0.4145834147930145,-0.012051409110426903,0.5077170729637146,0.38605207204818726,-0.019450593739748,0.5230387449264526,0.3999680280685425,-0.021365782245993614,0.5311980843544006,0.419389009475708,-0.020335497334599495,0.48985400795936584,0.43021470308303833,-0.01961801014840603,0.5078848600387573,0.4068000018596649,-0.02172728069126606,0.5205325484275818,0.41167518496513367,-0.020548559725284576,0.5287585258483887,0.42338407039642334,-0.018780481070280075
d,0.5605520009994507,0.47821205854415894,-0.022178227081894875,0.4389561116695404,0.4530329704284668,-0.3701273500919342,0.5716813802719116,0.7412089705467224,0.13383638858795166,0.42171555757522583,0.7565732598304749,-0.7028641104698181,0.5963441133499146,0.940169095993042,0.05948544666171074,0.47037214040756226,0.5193362236022949,-1.0925624370574951,0.5954477787017822,0.9885095953941345,0.05224794149398804,0.492733895778656,0.4588364362716675,-1.2117727994918823,0.6011765003204346,0.9977518916130066,-0.010424206033349037,0.48877137899398804,0.42391809821128845,-1.1850966215133667,0.5979518294334412,0.9764969944953918,0.03394271060824394,0.485175222158432,0.4410612881183624,-1.0942200422286987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752323031425476,0.49988216161727905,8.264235873411963e-08,0.49638742208480835,0.47297799587249756,0.005421059671789408,0.5089794397354126,0.4468751847743988,0.0034977495670318604,0.5185704231262207,0.4295615255832672,-0.0010532101150602102,0.5266916751861572,0.41815873980522156,-0.00542597658932209,0.4849756062030792,0.3984645903110504,-0.0009026876068674028,0.4899636209011078,0.3585384488105774,-0.0073067182675004005,0.49451392889022827,0.3319246172904968,-0.011634680442512035,0.4988594651222229,0.3116770386695862,-0.014616350643336773,0.4813685715198517,0.40206098556518555,-0.008895990438759327,0.5098423361778259,0.37226104736328125,-0.019367195665836334,0.5244471430778503,0.3891099989414215,-0.022521622478961945,0.5298479199409485,0.4097970724105835,-0.021874526515603065,0.48370909690856934,0.41345372796058655,-0.0163323562592268,0.5092271566390991,0.38856035470962524,-0.02473228983581066,0.523566722869873,0.40349674224853516,-0.02329583838582039,0.529508113861084,0.4202098250389099,-0.019780922681093216,0.4894463121891022,0.4295161962509155,-0.023403041064739227,0.5089162588119507,0.41147059202194214,-0.026563167572021484,0.5212845206260681,0.41611096262931824,-0.023283066228032112,0.5284432172775269,0.42454993724823,-0.019511720165610313
d,0.5660182237625122,0.4728989601135254,-0.054499316960573196,0.4343678057193756,0.4526063799858093,-0.35511502623558044,0.5735427141189575,0.744505763053894,0.11305830627679825,0.41457122564315796,0.7478252649307251,-0.685878336429596,0.5973478555679321,0.9517666101455688,0.06600416451692581,0.4600762724876404,0.505245566368103,-1.0894763469696045,0.5946434736251831,0.9979298710823059,0.06310034543275833,0.4880824089050293,0.446093887090683,-1.2062636613845825,0.6010572910308838,1.0071734189987183,-0.0008027470903471112,0.48025113344192505,0.4135238528251648,-1.181931734085083,0.5979652404785156,0.9849684238433838,0.040991976857185364,0.4717499613761902,0.4294055104255676,-1.0924946069717407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626480042934418,0.49487370252609253,9.345172458097295e-08,0.48520904779434204,0.4665515422821045,0.004950597882270813,0.4980047047138214,0.43954116106033325,0.0023254614789038897,0.5094138383865356,0.4241292476654053,-0.0031743994913995266,0.5171410441398621,0.4108443260192871,-0.00865259114652872,0.4731343686580658,0.39043161273002625,0.0001282738958252594,0.47779127955436707,0.3526352047920227,-0.006056944373995066,0.48229482769966125,0.3258887231349945,-0.01089196652173996,0.4852917194366455,0.30509239435195923,-0.014454608783125877,0.4688921868801117,0.39487168192863464,-0.008022144436836243,0.4957069456577301,0.36579352617263794,-0.018208974972367287,0.511910080909729,0.38157761096954346,-0.022194484248757362,0.517059326171875,0.40083518624305725,-0.022733163088560104,0.4702726900577545,0.4069809913635254,-0.01572481542825699,0.4944111406803131,0.3778439164161682,-0.024277526885271072,0.5104619264602661,0.39306706190109253,-0.02334972843527794,0.51656574010849,0.41067084670066833,-0.02045191265642643,0.47579509019851685,0.4240606129169464,-0.023091813549399376,0.49477797746658325,0.40019887685775757,-0.026676414534449577,0.5079376697540283,0.4047580659389496,-0.02367594465613365,0.5149727463722229,0.41438138484954834,-0.020312299951910973
d,0.5660182237625122,0.4728989601135254,-0.054499316960573196,0.4343678057193756,0.4526063799858093,-0.35511502623558044,0.5735427141189575,0.744505763053894,0.11305830627679825,0.41457122564315796,0.7478252649307251,-0.685878336429596,0.5973478555679321,0.9517666101455688,0.06600416451692581,0.4600762724876404,0.505245566368103,-1.0894763469696045,0.5946434736251831,0.9979298710823059,0.06310034543275833,0.4880824089050293,0.446093887090683,-1.2062636613845825,0.6010572910308838,1.0071734189987183,-0.0008027470903471112,0.48025113344192505,0.4135238528251648,-1.181931734085083,0.5979652404785156,0.9849684238433838,0.040991976857185364,0.4717499613761902,0.4294055104255676,-1.0924946069717407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4631705582141876,0.4957478642463684,7.334267593250843e-08,0.4846585988998413,0.46763938665390015,0.0045003932900726795,0.4977775812149048,0.4401009678840637,0.001731427269987762,0.5089398622512817,0.42376217246055603,-0.0037963700015097857,0.5175652503967285,0.40991559624671936,-0.009381243027746677,0.4725116491317749,0.3917579650878906,-0.001015828107483685,0.4776446223258972,0.352171927690506,-0.0071875061839818954,0.48211899399757385,0.32557886838912964,-0.011811458505690098,0.48556816577911377,0.30467489361763,-0.015362289734184742,0.46872150897979736,0.3959507644176483,-0.009227327071130276,0.4954827129840851,0.36636024713516235,-0.019059186801314354,0.5109212398529053,0.38191816210746765,-0.022908002138137817,0.5162436366081238,0.40038299560546875,-0.02362324297428131,0.47024378180503845,0.40778350830078125,-0.016985327005386353,0.49455633759498596,0.37948593497276306,-0.024836430326104164,0.5096566081047058,0.3936745226383209,-0.02350984513759613,0.5152787566184998,0.4104541838169098,-0.020813463255763054,0.475856214761734,0.4241081774234772,-0.024547694250941277,0.4943787455558777,0.400314062833786,-0.028021227568387985,0.5069366097450256,0.4035559892654419,-0.024993522092700005,0.513342022895813,0.41209450364112854,-0.02182556502521038
d,0.5661784410476685,0.46985024213790894,-0.016687588766217232,0.43619951605796814,0.4580731987953186,-0.32881784439086914,0.5745584964752197,0.7431861162185669,0.14272871613502502,0.4162810742855072,0.75586998462677,-0.6579716205596924,0.5968551635742188,0.9486907720565796,0.08385305106639862,0.4616812765598297,0.5154405832290649,-1.051771640777588,0.5960907340049744,0.9978249669075012,0.07972095161676407,0.48893803358078003,0.4556649625301361,-1.166674256324768,0.601760983467102,1.006808876991272,0.01828942261636257,0.47957712411880493,0.4243693947792053,-1.1412187814712524,0.598153829574585,0.9825372695922852,0.05941665917634964,0.47171980142593384,0.4409206509590149,-1.0539393424987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4639834463596344,0.5073994994163513,7.220500464200086e-08,0.486433207988739,0.47886019945144653,0.003832311602309346,0.49915313720703125,0.4519653916358948,0.0012228857958689332,0.5093185901641846,0.4356563687324524,-0.004262336529791355,0.5176713466644287,0.42308610677719116,-0.00968282762914896,0.47351306676864624,0.4046283960342407,-0.0007147026481106877,0.4782162010669708,0.36372146010398865,-0.007604868616908789,0.4827946126461029,0.33688855171203613,-0.01267029345035553,0.486316055059433,0.31524044275283813,-0.016484173014760017,0.4693745970726013,0.4095742106437683,-0.00861451867967844,0.4952738881111145,0.3785584568977356,-0.01965823955833912,0.512116014957428,0.3932393491268158,-0.02410413697361946,0.5193310379981995,0.4112982153892517,-0.024872109293937683,0.47140756249427795,0.42119091749191284,-0.01622612215578556,0.49491459131240845,0.39156267046928406,-0.025175927206873894,0.5109184980392456,0.40521231293678284,-0.0241627749055624,0.5181589126586914,0.4218284487724304,-0.021270735189318657,0.4773178994655609,0.4361305832862854,-0.023777080699801445,0.49531108140945435,0.4147683382034302,-0.028285246342420578,0.5082173943519592,0.4175601005554199,-0.025975868105888367,0.5160255432128906,0.4247933328151703,-0.023026365786790848
d,0.5661784410476685,0.46985024213790894,-0.016687588766217232,0.43619951605796814,0.4580731987953186,-0.32881784439086914,0.5745584964752197,0.7431861162185669,0.14272871613502502,0.4162810742855072,0.75586998462677,-0.6579716205596924,0.5968551635742188,0.9486907720565796,0.08385305106639862,0.4616812765598297,0.5154405832290649,-1.051771640777588,0.5960907340049744,0.9978249669075012,0.07972095161676407,0.48893803358078003,0.4556649625301361,-1.166674256324768,0.601760983467102,1.006808876991272,0.01828942261636257,0.47957712411880493,0.4243693947792053,-1.1412187814712524,0.598153829574585,0.9825372695922852,0.05941665917634964,0.47171980142593384,0.4409206509590149,-1.0539393424987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46431633830070496,0.5068283081054688,8.28856627776986e-08,0.4861369729042053,0.4779443144798279,0.0036141127347946167,0.49956420063972473,0.4496784210205078,0.0008298081229440868,0.5104379653930664,0.4323814809322357,-0.004569606855511665,0.5189109444618225,0.42156627774238586,-0.009881565347313881,0.47307953238487244,0.40353184938430786,-0.0009867869084700942,0.47795844078063965,0.3637716472148895,-0.007365680765360594,0.4825076162815094,0.3371134400367737,-0.01219808030873537,0.4866236448287964,0.3164636492729187,-0.01579524204134941,0.4696931540966034,0.4078606963157654,-0.008683127351105213,0.49662089347839355,0.37868160009384155,-0.019054807722568512,0.5121467113494873,0.3928404450416565,-0.023507414385676384,0.5182677507400513,0.41129058599472046,-0.02436125837266445,0.4716610610485077,0.41943177580833435,-0.01602347008883953,0.4954764246940613,0.39177730679512024,-0.024439623579382896,0.5108687281608582,0.4053061008453369,-0.024142296984791756,0.5175591111183167,0.4220583438873291,-0.021823223680257797,0.47753363847732544,0.4351785182952881,-0.02321692183613777,0.4952215552330017,0.41233545541763306,-0.02691209688782692,0.5077870488166809,0.4161720275878906,-0.02447628788650036,0.5151162147521973,0.425704687833786,-0.021570773795247078
d,0.5999424457550049,0.4874168038368225,-0.029467683285474777,0.43144601583480835,0.4619903266429901,-0.14353245496749878,0.5995293259620667,0.7725988030433655,0.13376548886299133,0.38051581382751465,0.7459259629249573,-0.4423293471336365,0.6077895760536194,0.9855666160583496,0.1299983263015747,0.39153897762298584,0.49191415309906006,-0.8874635696411133,0.6094694137573242,1.03480064868927,0.12129221856594086,0.4076318144798279,0.43421512842178345,-0.9972628355026245,0.6040121912956238,1.0431166887283325,0.07034461945295334,0.40912333130836487,0.40345460176467896,-0.9789028167724609,0.5986531972885132,1.0189319849014282,0.11184288561344147,0.4095119535923004,0.4193632900714874,-0.8943489193916321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38914257287979126,0.49513858556747437,4.4364274032204776e-08,0.4098910093307495,0.4699927866458893,0.0026073504704982042,0.4229678213596344,0.44508033990859985,0.0006744119455106556,0.4337093234062195,0.43005669116973877,-0.0037580321077257395,0.4373421370983124,0.4177984297275543,-0.00843046884983778,0.4025014340877533,0.3937641382217407,0.001250597881153226,0.4049503207206726,0.3546938896179199,-0.0035277281422168016,0.4086909890174866,0.3297501802444458,-0.007965563796460629,0.4100901484489441,0.308605432510376,-0.011897311545908451,0.3964475989341736,0.39803653955459595,-0.005380741320550442,0.410409152507782,0.36717459559440613,-0.014844879508018494,0.42701083421707153,0.382514089345932,-0.0210430808365345,0.434377521276474,0.4000128209590912,-0.023862570524215698,0.39321014285087585,0.40857037901878357,-0.011804522015154362,0.40549981594085693,0.37981194257736206,-0.02013375796377659,0.4217648208141327,0.3937225937843323,-0.022940823808312416,0.42941349744796753,0.4109204411506653,-0.023247621953487396,0.3926130533218384,0.42404982447624207,-0.018092522397637367,0.4030758738517761,0.39987713098526,-0.023227974772453308,0.41532719135284424,0.40594086050987244,-0.024018779397010803,0.4225456118583679,0.4180525243282318,-0.023827072232961655
